rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,entry_reason,limit_down_streak
580,5465,富驊,,314.753989311039,False,26.1,0.9753989311039012,56.67496820226241,20.58992776410529,0.0,0.0,0.0,-1,5,0.0,-0.0267312413885147,0.0316205533596838,0.0,"rsi_strong, market_above_ma60, avoid_chase, adx_trending, mfi_strong",0
581,6188,廣明,,314.3002853202741,False,84.6,0.9300285320274108,49.04597669704636,11.90358377347045,1.0,0.0,1.0,-1,5,0.0,-0.0791851280815321,-0.0208333333333334,0.0,"market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, williams_r_recovery",0
582,6581,鋼聯,,313.0320192900802,False,108.0,1.3032019290080188,53.48547635546016,6.712123936347457,3.0,0.0,0.0,-1,5,0.0,-0.0490060003556753,0.0093457943925232,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, foreign_buy_3d",0
583,5381,光譜,,311.87599488463934,False,25.1,0.6875994884639314,49.80799415715286,23.553364779622104,0.0,0.0,0.0,-1,5,0.0,-0.0721042505438763,-0.0137524557956777,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, mfi_strong",0
584,9910,豐泰,,310.7766444031259,False,70.2,1.57766444031259,45.42041338213141,20.816202494279903,0.0,0.0,0.0,-1,5,0.0,-0.0365177336128275,0.0218340611353711,0.0,"volume_break, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",0
585,6512,啟發電,,310.4307538191836,False,19.2,1.0430753819183571,51.454426451599474,6.347231746959794,0.0,0.0,0.0,-1,5,0.0,-0.0478254789587249,0.0105263157894737,0.0,"above_ema60, market_above_ma60, avoid_chase, mfi_strong, above_ichimoku_cloud",0
586,6768,志強-KY,,308.87272939862777,False,84.1,0.387272939862777,49.37213602081977,16.500734440720564,2.0,0.0,6.0,-1,5,0.0,-0.0595394432042557,-0.0011876484560571,0.0,"market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, dealer_buy_3d",0
587,6275,元山,,308.1440203821488,False,49.2,1.314402038214875,49.55029830171184,13.862430642030748,2.0,0.0,1.0,-1,5,0.0,-0.0460061157358528,0.0123456790123457,0.0,"macd_golden_cross, ema60_gt_ema120, market_above_ma60, avoid_chase, hist_turn_positive",0
588,4577,達航科技,,306.435266756702,False,111.5,1.1435266756701972,36.63585090754403,24.754245634498456,1.0,0.0,0.0,-1,5,0.0,-0.2262622425093926,-0.167910447761194,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",0
589,9912,偉聯,,305.1717581442515,False,12.45,0.5171758144251489,48.8233973322335,9.43875454263495,8.0,0.0,0.0,-1,5,0.0,-0.0623517947481986,-0.004,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, foreign_buy_3d",0
590,5348,正能量智能,,304.9444073826996,False,15.3,0.9944407382699576,52.67172581582279,19.93091082255924,0.0,0.0,1.0,-1,5,0.0,-0.1939450150871816,-0.135593220338983,0.0,"above_ema60, market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",0
591,8442,威宏-KY,,304.8793367190385,False,39.95,0.9879336719038548,19.116206312860967,40.278259822897326,4.0,0.0,0.0,-1,4,0.0,-0.0719320416617788,-0.0135802469135801,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending",0
592,6949,沛爾生醫-創,,304.8396668599564,False,645.0,0.9839666859956444,42.128136796862336,22.54621996177465,0.0,0.0,0.0,-1,5,0.0,-0.094226234210082,-0.0358744394618834,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",0
593,5525,順天,,304.40969329159816,False,21.15,0.9409693291598172,23.701564451402376,51.47700979432819,5.0,0.0,1.0,-1,4,0.0,-0.0836974168680143,-0.0253456221198157,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending",0
594,6163,華電網,,302.34230507756143,False,53.0,1.2342305077561435,45.67408819447881,19.06805142095333,1.0,0.0,1.0,-1,5,0.0,-0.0621111932444392,-0.0037593984962406,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross",0
595,8488,吉源-KY,,301.8439665359679,False,9.9,0.1843966535967939,51.424407301509085,9.08838863068096,2.0,0.0,0.0,-1,5,0.0,-0.0532756526162188,0.0050761421319798,0.0,"above_ema60, market_above_ma60, avoid_chase, mfi_strong, above_ichimoku_cloud",0
596,6983,華洋精機,,301.7852802321038,False,381.5,0.6785280232103807,45.194760762619545,21.93611952626699,0.0,0.0,0.0,-1,5,0.0,-0.1186966223344054,-0.0603448275862068,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",0
597,8054,安國,,301.30733419512,False,102.5,0.630733419512002,44.951090918356925,15.903483561835602,0.0,1.0,0.0,-1,5,0.0,-0.1390692835374363,-0.0807174887892376,0.0,"market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",0
598,5205,中茂,,301.2941816204459,False,23.5,0.6294181620445894,50.75588679633972,15.697537916109477,0.0,0.0,0.0,-1,5,0.0,-0.0646942894627863,-0.0063424947145876,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",0
599,6152,百一,,300.33768433486046,False,15.3,0.5337684334860441,49.712822238425375,13.48831956965288,1.0,0.0,0.0,-1,5,0.0,-0.1080412357419875,-0.0496894409937889,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",0
600,8183,精星,,300.320172617936,False,32.15,0.5320172617936026,47.40892826093264,16.519044405584598,0.0,0.0,0.0,-1,5,0.0,-0.0425540064385618,0.0157977883096367,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",0
601,8085,福華,,299.3225392348396,False,11.05,1.4322539234839629,30.08848365244308,44.58665229051898,2.0,0.0,0.0,-1,4,0.0,-0.1098539406709453,-0.0515021459227467,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
602,6865,偉康科技,,297.7597005685868,False,25.9,0.2759700568586752,20.96821373263245,35.26373838917066,4.0,0.0,0.0,-1,4,0.0,-0.1479827262068981,-0.0896309314586994,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending",0
603,6465,威潤,,297.3754591782579,False,47.9,0.7375459178257917,49.74596157414036,11.14814328150722,0.0,0.0,0.0,-1,5,0.0,-0.1511548250512289,-0.0928030303030302,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, above_ichimoku_cloud",0
604,6953,家碩,,296.9462183453986,False,242.0,0.6946218345398607,43.42224040863079,18.54484932718492,0.0,0.0,1.0,-1,5,0.0,-0.1311487296140989,-0.0727969348659003,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, above_ichimoku_cloud",0
605,8431,匯鑽科,,295.7212443328247,False,55.9,0.5721244332824718,37.3390191317251,9.170248858605534,0.0,0.0,0.0,-1,5,0.0,-0.1389439000113564,-0.0805921052631578,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross",0
606,3669,圓展,,295.3630697125326,False,38.2,0.5363069712532599,49.75194562134261,13.983630471384176,1.0,0.0,0.0,-1,5,0.0,-0.0661440025404063,-0.0077922077922076,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, above_ichimoku_cloud",0
607,7631,聚賢研發-創,,294.6302455764552,False,125.0,0.4630245576455197,49.80276076062983,10.789936312206295,1.0,0.0,2.0,-1,5,0.0,-0.0662883026847065,-0.0079365079365079,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, kd_golden_cross",0
608,5225,東科-KY,,294.38025016666006,False,70.9,0.9380250166660028,35.22262200556489,47.31625246156896,2.0,0.0,0.0,-1,4,0.0,-0.062565277894266,-0.0042134831460673,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
609,4564,元翎,,293.78580500067653,False,15.5,0.8785805000676504,31.857869725667697,36.49937526159741,1.0,0.0,0.0,-1,4,0.0,-0.0773391365203505,-0.0189873417721518,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
610,7760,享溫馨,,293.6458490625862,False,32.8,0.8645849062586233,25.40969690051421,45.52413830461813,2.0,0.0,0.0,-1,4,0.0,-0.076315866604486,-0.0179640718562874,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
611,6782,視陽,,293.6348945104928,False,193.0,0.3634894510492755,43.78289472068983,16.442481431971082,1.0,0.0,0.0,-1,5,0.0,-0.047880590559717,0.0104712041884815,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross",0
612,6441,廣錠,,293.0092660534453,False,24.5,0.3009266053445291,48.30069357987848,19.38880331140228,0.0,0.0,0.0,-1,5,0.0,-0.0542534340924609,0.0040983606557376,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, above_ichimoku_cloud",0
613,6510,精測,,292.82796726868673,False,3140.0,0.7827967268686763,39.35642871470722,14.902565943173904,0.0,0.0,7.0,-1,5,0.0,-0.1361785201520166,-0.0778267254038179,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, dealer_buy_3d",0
614,3501,維熹,,291.8289240479376,False,40.0,0.6828924047937521,29.57321084577684,39.85347447837521,1.0,0.0,2.0,-1,4,0.0,-0.0596002341988851,-0.0012484394506865,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
615,4934,太極,,291.80767932493325,False,17.25,0.6807679324933258,50.32820637298629,14.560761692640162,1.0,0.0,0.0,-1,5,0.0,-0.066972484403371,-0.0086206896551723,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, obv_uptrend",0
616,8111,立碁,,291.6362940136911,False,65.7,0.6636294013691094,48.601522750833766,13.535663631110378,0.0,0.0,1.0,-1,5,0.0,-0.074818860616462,-0.0164670658682634,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend",0
617,8476,台境*,,290.75374672717203,False,15.35,1.0753746727172069,26.224079874884,30.637139659026303,5.0,0.0,1.0,-1,4,0.0,-0.0898975360731197,-0.0315457413249211,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending",0
618,5340,建榮,,288.94584258564043,False,101.5,0.8945842585640432,42.59018316732784,11.032058603320896,0.0,0.0,1.0,-1,5,0.0,-0.1141657482365707,-0.0558139534883721,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, mfi_strong",0
619,6739,竹陞科技,,288.89429882258946,False,1235.0,0.3894298822589467,42.16166451743469,14.00438559098383,0.0,0.0,1.0,-1,5,0.0,-0.0935080447481986,-0.03515625,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend",0
620,6114,久威,,288.67366922374674,False,30.35,0.8673669223746742,48.97135067944394,46.267020477876045,0.0,0.0,0.0,-1,4,0.0,-0.0648984395927158,-0.0065466448445171,0.0,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend",0
621,4972,湯石照明,,288.66792058516194,False,16.45,0.8667920585161965,39.03850773499609,41.03363170033458,0.0,0.0,0.0,-1,4,0.0,-0.0553030142603936,0.0030487804878049,0.0,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend",0
622,5302,太欣,,288.25398695519925,False,10.8,2.325398695519924,51.7122762157434,13.415847071068084,0.0,0.0,0.0,-1,4,0.0,0.0109551359448707,0.0693069306930693,0.0,"ema60_gt_ema120, volume_break, market_above_ma60, stronger_than_market",0
623,8443,阿瘦,,286.83202471960124,False,11.15,2.1832024719601257,30.589665888860665,59.58237490234886,0.0,0.0,0.0,-1,4,0.0,-0.0716261310313844,-0.0132743362831858,0.0,"volume_break, market_above_ma60, avoid_chase, adx_trending",0
624,6550,北極星藥業-KY,,285.7041104968122,False,13.5,3.5704110496812183,25.94745392425725,29.346641966097625,0.0,0.0,1.0,-1,4,0.0,-0.2275825639789678,-0.1692307692307691,0.0,"volume_break, market_above_ma60, avoid_chase, adx_trending",0
625,7821,神數,,284.97798606808954,False,44.15,1.4977986068089495,37.95984942239139,33.5370885855002,2.0,0.0,0.0,-1,4,0.0,-0.0639824253788292,-0.0056306306306306,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
626,6771,平和環保-創,,283.74629106211034,False,42.0,0.3746291062110377,38.716513577710906,28.729427325336005,3.0,0.0,0.0,-1,4,0.0,-0.0511575501438821,0.0071942446043165,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending",0
627,7714,創泓科技,,283.21876107720755,False,117.5,1.3218761077207537,34.99742257169606,26.395323049089573,2.0,0.0,0.0,-1,4,0.0,-0.0991681212788109,-0.0408163265306122,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
628,6807,峰源-KY,,281.9991105822499,False,32.95,1.6999110582249892,29.240870160344542,38.72376082618126,0.0,0.0,0.0,-1,4,0.0,-0.0688623052587089,-0.0105105105105103,0.0,"volume_break, market_above_ma60, avoid_chase, adx_trending",0
629,6640,均華,,281.96699756437124,False,1365.0,1.1966997564371258,47.75459299243747,14.775966086612971,1.0,1.0,1.0,-1,5,0.0,-0.0546753241599633,0.0036764705882352,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",0
630,6692,進能服,,281.0224142973466,False,26.75,1.10224142973466,19.646705525798524,25.3124091286635,0.0,0.0,0.0,-1,4,0.0,-0.1311420893755817,-0.072790294627383,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
631,7722,LINEPAY,,278.9330518882932,False,262.5,0.8933051888293232,37.936913126544894,28.166500796571626,2.0,0.0,1.0,-1,4,0.0,-0.0715096894850407,-0.0131578947368421,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
632,5234,達興材料,,277.6341638001822,False,409.0,0.7634163800182172,46.967404035122,14.798452011817131,0.0,0.0,0.0,-1,5,0.0,-0.1361420991450419,-0.0777903043968433,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",0
633,6183,關貿,,277.0978437172025,False,90.6,4.709784371720255,35.381528286980256,14.638189040591408,2.0,0.0,0.0,-1,4,0.0,-0.0692688253158841,-0.0109170305676855,0.0,"volume_break, market_above_ma60, avoid_chase, kd_golden_cross",0
634,7736,虎山,,276.617096615116,False,75.0,1.161709661511597,51.64897944010644,25.94322705392469,1.0,0.0,0.0,-1,4,0.0,-0.0094007457971496,0.0489510489510489,0.0,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend",0
635,6830,汎銓,,276.0443089728232,False,678.0,0.604430897282321,44.20228220649207,16.306110176022802,0.0,0.0,0.0,-1,5,0.0,-0.1114244204465226,-0.053072625698324,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",0
636,8410,森田,,275.24560813752817,False,33.5,0.5245608137528196,29.171792230960307,26.185525112628053,1.0,0.0,0.0,-1,4,0.0,-0.0873373019945754,-0.0289855072463768,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
637,5457,宣德,,274.95981211396486,False,29.75,0.4959812113964862,36.90893872095187,26.815291096565225,0.0,0.0,0.0,-1,4,0.0,-0.0342554092060298,0.0240963855421687,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
638,6788,華景電,,274.4385725948593,False,423.5,0.4438572594859333,50.04619526313903,14.287964059590845,2.0,1.0,2.0,-1,5,0.0,-0.0583517947481986,0.0,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",0
639,4977,眾達-KY,,274.18276087989625,False,210.5,0.4182760879896232,49.564709450420565,16.61962405271603,0.0,0.0,1.0,-1,5,0.0,-0.0993540726525266,-0.0410022779043279,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",0
640,7842,天能綠電,,273.71734034769963,False,110.0,0.37173403476996,36.74992294393258,34.22804800969188,0.0,0.0,0.0,-1,3,0.0,0.0307571161428905,0.0891089108910891,0.0,"market_above_ma60, adx_trending, stronger_than_market",0
641,5287,數字,,272.50166199055764,False,146.5,2.250166199055764,27.98231729682331,28.342072449732647,0.0,0.0,0.0,-1,4,0.0,-0.1070530934494973,-0.0487012987012986,0.0,"volume_break, market_above_ma60, avoid_chase, adx_trending",0
642,9906,欣巴巴,,272.46618197377325,False,34.35,0.7466181973773274,43.38162906099653,33.03015132647801,0.0,0.0,0.0,-1,4,0.0,-0.0626996208351551,-0.0043478260869564,0.0,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend",0
643,6216,居易,,272.2077850136374,False,22.4,0.7207785013637416,36.900202557932346,32.141801979503306,0.0,0.0,0.0,-1,4,0.0,-0.0715676537790356,-0.0132158590308369,0.0,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend",0
644,6754,匯僑設計,,272.0897120359667,False,43.5,1.208971203596671,36.11515955117648,17.437265781409216,3.0,0.0,0.0,-1,4,0.0,-0.0775175219184354,-0.0191657271702367,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, kd_golden_cross",0
645,4426,利勤,,271.20562602236464,False,7.82,0.6205626022364645,38.68633050940523,22.557982687279384,6.0,0.0,0.0,-1,4,0.0,-0.030756525365807,0.0275952693823915,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending",0
646,6885,全福生技,,270.48932699630285,False,20.7,1.048932699630284,32.26675719187122,13.663392844158944,4.0,0.0,0.0,-1,4,0.0,-0.1342446518910557,-0.0758928571428571,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, kd_golden_cross",0
647,9802,鈺齊-KY,,269.5962352375288,False,73.6,3.459623523752873,38.13390341483259,15.749309195955062,2.0,0.0,1.0,-1,5,0.0,-0.0783251635897432,-0.0199733688415446,0.0,"volume_break, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend",0
648,6838,台新藥,,267.18475662486424,False,24.9,0.7184756624864241,29.879364130809407,14.16711230501579,4.0,0.0,0.0,-1,4,0.0,-0.0969618333582372,-0.0386100386100386,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, kd_golden_cross",0
649,9908,大台北,,266.88180460204467,False,29.15,0.6881804602044692,42.29701136795168,15.767541675868026,4.0,0.0,1.0,-1,4,0.0,-0.0600641235153219,-0.0017123287671233,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, kd_golden_cross",0
650,8481,政伸,,266.3519077607475,False,41.0,1.1351907760747542,54.046499365178434,18.46739013650656,4.0,0.0,0.0,-1,4,0.0,-0.0484995779994301,0.0098522167487684,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, cci_momentum",0
651,6657,華安,,266.0927570800684,False,38.6,0.6092757080068412,38.05088407343912,8.66047827263728,10.0,0.0,0.0,-1,4,0.0,-0.1017223028027215,-0.0433705080545229,0.0,"market_above_ma60, avoid_chase, foreign_buy_3d, kd_golden_cross",0
652,6763,綠界科技,,265.8706378012641,False,43.25,1.0870637801264094,33.47551145741791,23.67394628859072,1.0,0.0,0.0,-1,4,0.0,-0.1036056578828563,-0.0452538631346577,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
653,6796,晉弘,,265.3000396115615,False,60.9,1.5300039611561502,34.07214771813909,28.2464402016467,0.0,0.0,0.0,-1,4,0.0,-0.069715431111835,-0.0113636363636364,0.0,"volume_break, market_above_ma60, avoid_chase, adx_trending",0
654,4581,光隆精密-KY,,265.00898375027145,False,49.5,1.5008983750271487,46.47234204832584,29.06756246181706,2.0,0.0,0.0,-1,4,0.0,-0.0573406724023948,0.0010111223458038,0.0,"volume_break, market_above_ma60, avoid_chase, adx_trending",0
655,3296,勝德,,264.4601819922542,False,19.85,0.946018199225424,44.44323784022092,20.58735318582212,2.0,0.0,0.0,-1,4,0.0,-0.0481736776998524,0.0101781170483461,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
656,6722,輝創,,263.35324804346635,False,37.7,0.8353248043466324,42.78538851278856,23.94728990326134,0.0,0.0,0.0,-1,4,0.0,-0.0556922202801135,0.002659574468085,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
657,6118,建達,,263.3498617891083,False,17.6,0.3349861789108274,48.15593047191384,32.313107392889115,0.0,0.0,0.0,-1,4,0.0,-0.1464346963026027,-0.0880829015544041,0.0,"market_above_ma60, avoid_chase, adx_trending, mfi_strong",0
658,4560,強信-KY,,261.64074533870803,False,32.0,1.164074533870805,35.5469062760789,26.42150144638392,0.0,0.0,1.0,-1,4,0.0,-0.0676397204447929,-0.0092879256965943,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending",0
659,6276,安鈦克,,261.51106662230666,False,27.5,0.6511066622306666,36.940637366398455,20.27687098711917,2.0,0.0,0.0,-1,4,0.0,-0.1197852418471747,-0.0614334470989761,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
660,8045,達運光電,,261.3840710457823,False,66.0,0.6384071045782352,36.61306436020819,20.850368600142023,2.0,0.0,0.0,-1,4,0.0,-0.1391317390378922,-0.0807799442896936,0.0,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",0
661,9904,寶成,,258.6206862748459,False,25.45,0.8620686274845923,36.28767490793383,34.77436838948581,0.0,0.0,0.0,-1,4,0.0,-0.0719176862210668,-0.0135658914728682,0.0,"market_above_ma60, avoid_chase, liquidity_ok, adx_trending",0
662,7799,禾榮科,,258.1204651741623,False,318.0,0.8120465174162268,39.43249842100467,26.553477817467574,1.0,0.0,0.0,-1,4,0.0,-0.0903152650678333,-0.0319634703196347,0.0,"market_above_ma60, avoid_chase, liquidity_ok, adx_trending",0
663,6923,中台,,257.5130781722171,False,77.6,0.7513078172217121,39.38622561399512,21.36545596436825,1.0,0.0,3.0,-1,4,0.0,-0.0785538149502189,-0.0202020202020203,0.0,"market_above_ma60, avoid_chase, adx_trending, dealer_buy_3d",0
664,6124,業強,,255.62011743842035,False,29.3,0.5620117438420339,45.16510805603705,28.748682370570144,1.0,0.0,0.0,-1,4,0.0,-0.0684869298833338,-0.0101351351351351,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending",0
665,5438,東友,,254.67766196921968,False,19.1,0.9677661969219684,49.67333336543645,20.93950893570791,1.0,0.0,0.0,-1,4,0.0,-0.0504362274658765,0.0079155672823221,0.0,"market_above_ma60, avoid_chase, adx_trending, mfi_strong",0
666,6918,愛派司,,254.59786694874657,False,73.3,0.4597866948746578,46.13497876239175,10.640857668605692,1.0,0.0,0.0,-1,4,0.0,-0.0744591772985342,-0.0161073825503356,0.0,"market_above_ma60, avoid_chase, kd_golden_cross, above_ichimoku_cloud",0
667,6625,必應,,253.7053604527593,False,73.4,0.8705360452759311,48.37380093439197,12.228845447244575,1.0,0.0,0.0,-1,4,0.0,-0.0542478275799358,0.0041039671682627,0.0,"market_above_ma60, avoid_chase, kd_golden_cross, williams_r_recovery",0
668,5306,桂盟,,252.7653692147614,False,83.4,0.7765369214761388,51.61396563462107,21.42743640307729,2.0,0.0,1.0,-1,4,0.0,-0.0559479485943523,0.0024038461538462,0.0,"market_above_ma60, avoid_chase, adx_trending, mfi_strong",0
669,8087,華鎂鑫,,249.93832240349687,False,32.95,0.4938322403496878,45.89645020060912,18.703198808843744,0.0,0.0,0.0,-1,4,0.0,-0.0849396824882281,-0.0265878877400295,0.0,"market_above_ma60, avoid_chase, kd_golden_cross, obv_uptrend",0
670,8940,新天地,,249.5961920553467,False,16.6,1.9596192055346704,37.22510476282676,16.70044748769643,2.0,0.0,0.0,-1,4,0.0,-0.0818812065129044,-0.0235294117647058,0.0,"volume_break, market_above_ma60, avoid_chase, kd_golden_cross",0
671,4441,振大環球,,249.5244581900103,False,203.0,1.4524458190010303,51.30425925516324,17.52870163472929,1.0,0.0,0.0,-1,4,0.0,-0.0800385417361504,-0.0216867469879518,0.0,"market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",0
672,8423,保綠-KY,,248.786850681126,False,17.7,1.8786850681125928,45.89995027814384,11.08614075181486,1.0,0.0,0.0,-1,4,0.0,-0.0639697722762886,-0.00561797752809,0.0,"volume_break, market_above_ma60, avoid_chase, kd_golden_cross",0
673,5534,長虹,,248.24072258929348,False,74.1,1.324072258929348,31.56526318568835,22.1443272803692,0.0,0.0,0.0,-1,4,0.0,-0.0768948411058145,-0.0185430463576159,0.0,"market_above_ma60, avoid_chase, liquidity_ok, adx_trending",0
674,8422,可寧衛*,,248.13896394089417,False,26.9,0.8138963940894183,44.480580821387306,13.9802582011405,3.0,0.0,0.0,-1,4,0.0,-0.0546204514646166,0.0037313432835819,0.0,"market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d",0
675,6666,羅麗芬-KY,,247.64581576279056,False,40.15,0.7645815762790565,46.15374880093185,10.335987080326062,1.0,0.0,0.0,-1,4,0.0,-0.0694355385905631,-0.0110837438423645,0.0,"market_above_ma60, avoid_chase, kd_golden_cross, mfi_strong",0
676,6790,永豐實,,243.75035747139185,False,39.35,0.3750357471391838,44.20682029235427,14.207292184580812,4.0,0.0,0.0,-1,4,0.0,-0.0545252641359537,0.0038265306122449,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, foreign_buy_3d",0
677,6409,旭隼,,243.68777799448893,False,709.0,0.8687777994488958,45.42688060911617,20.551778564818907,0.0,0.0,1.0,-1,4,0.0,-0.0110844387659239,0.0472673559822747,0.0,"market_above_ma60, avoid_chase, liquidity_ok, adx_trending",0
678,6720,久昌,,243.19905646923635,False,146.5,0.819905646923633,27.8600982382345,20.841225246994178,0.0,0.0,0.0,-1,4,0.0,-0.1192492306456345,-0.0608974358974359,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending",0
679,4746,台耀,,243.01105917452395,False,52.2,1.301105917452396,47.5117945146846,8.840495754052814,1.0,0.0,1.0,-1,4,0.0,-0.0602638406372998,-0.0019120458891012,0.0,"market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross",0
680,4582,聚恆-創,,242.03183020763217,False,25.1,0.7031830207632169,37.95730053481471,23.034407238996245,0.0,0.0,0.0,-1,4,0.0,-0.0190143206281157,0.0393374741200829,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending",0
681,5203,訊連,,241.28166176388632,False,64.6,0.6281661763886309,49.35947793961876,12.569119638857376,1.0,0.0,0.0,-1,4,0.0,-0.0629742908961187,-0.00462249614792,0.0,"market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",0
682,3622,洋華,,241.21570118275665,False,56.8,0.6215701182756637,53.327261744492496,19.69591894865741,1.0,0.0,0.0,-1,4,0.0,-0.042251615857322,0.0161001788908765,0.0,"market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",0
683,5314,世紀*,,239.547452912216,False,63.0,0.9547452912215998,47.50079502315174,8.714313751896848,1.0,1.0,2.0,-1,4,0.0,-0.118053287285512,-0.0597014925373133,0.0,"market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross",0
684,6423,億而得-創,,239.1796930238804,False,95.5,0.9179693023880432,41.94236943498108,17.97722391762403,0.0,0.0,0.0,-1,4,0.0,-0.1033517947481986,-0.045,0.0,"ema60_gt_ema120, market_above_ma60, avoid_chase, kd_golden_cross",0
